Date,SO2 µg/m3,Nox µg/m3,RSPM µg/m3,SPM,CO2 µg/m3,AQI,Location
04/01/14,27,91,162.0,,,141.0,Pimpri Chinchwad
05/01/14,22,82,127.0,,,118.0,Pimpri Chinchwad
06/01/14,40,67,149.0,,,133.0,Pimpri Chinchwad
07/01/14,44,55,161.0,,,141.0,Pimpri Chinchwad
08/01/14,66,63,161.0,,,141.0,Pimpri Chinchwad
09/01/14,34,69,160.0,,,140.0,Pimpri Chinchwad
10/01/14,33,60,122.0,,,115.0,Pimpri Chinchwad
12/01/14,26,69,125.0,,,117.0,Pimpri Chinchwad
13/01/2014,21,64,185.0,,,157.0,Pimpri Chinchwad
14/01/2014,29,78,166.0,,,144.0,Pimpri Chinchwad
15/01/2014,38,88,154.0,,,136.0,Pimpri Chinchwad
17/01/2014,29,54,114.0,,,109.0,Pimpri Chinchwad
19/01/2014,39,60,121.0,,,114.0,Pimpri Chinchwad
20/01/2014,39,57,111.0,,,107.0,Pimpri Chinchwad
21/01/2014,38,53,113.0,,,109.0,Pimpri Chinchwad
22/01/2014,33,56,141.0,,,127.0,Pimpri Chinchwad
23/01/2014,36,64,175.0,,,150.0,Pimpri Chinchwad
24/01/2014,33,77,153.0,,,135.0,Pimpri Chinchwad
27/01/2014,22,55,114.0,,,109.0,Pimpri Chinchwad
28/01/2014,19,35,126.0,,,117.0,Pimpri Chinchwad
29/01/2014,28,52,144.0,,,129.0,Pimpri Chinchwad
30/01/2014,33,62,116.0,,,111.0,Pimpri Chinchwad
31/01/2014,24,46,116.0,,,111.0,Pimpri Chinchwad
02/02/14,26,41,148.0,,,132.0,Pimpri Chinchwad
03/02/14,31,87,173.0,,,149.0,Pimpri Chinchwad
04/02/14,36,95,188.0,,,159.0,Pimpri Chinchwad
05/02/14,29,82,191.0,,,161.0,Pimpri Chinchwad
06/02/14,23,41,150.0,,,133.0,Pimpri Chinchwad
07/02/14,20,46,159.0,,,139.0,Pimpri Chinchwad
08/02/14,27,55,129.0,,,119.0,Pimpri Chinchwad
09/02/14,33,54,86.0,,,86.0,Pimpri Chinchwad
10/02/14,29,57,94.0,,,94.0,Pimpri Chinchwad
11/02/14,24,54,176.0,,,151.0,Pimpri Chinchwad
12/02/14,23,52,105.0,,,103.0,Pimpri Chinchwad
13/02/2014,20,33,62.0,,,62.0,Pimpri Chinchwad
14/02/2014,22,37,94.0,,,94.0,Pimpri Chinchwad
16/02/2014,27,46,89.0,,,89.0,Pimpri Chinchwad
18/02/2014,48,53,134.0,,,123.0,Pimpri Chinchwad
19/02/2014,39,78,139.0,,,126.0,Pimpri Chinchwad
20/02/2014,24,39,112.0,,,108.0,Pimpri Chinchwad
21/02/2014,24,47,107.0,,,105.0,Pimpri Chinchwad
23/02/2014,18,42,118.0,,,112.0,Pimpri Chinchwad
24/02/2014,31,49,141.0,,,127.0,Pimpri Chinchwad
25/02/2014,22,51,98.0,,,98.0,Pimpri Chinchwad
26/02/2014,20,55,97.0,,,97.0,Pimpri Chinchwad
27/02/2014,22,64,72.0,,,80.0,Pimpri Chinchwad
28/02/2014,17,66,80.0,,,83.0,Pimpri Chinchwad
02/03/14,25,26,63.0,,,63.0,Pimpri Chinchwad
05/03/14,20,35,88.0,,,88.0,Pimpri Chinchwad
06/03/14,15,28,78.0,,,78.0,Pimpri Chinchwad
07/03/14,19,29,92.0,,,92.0,Pimpri Chinchwad
09/03/14,24,35,68.0,,,68.0,Pimpri Chinchwad
10/03/14,20,32,101.0,,,101.0,Pimpri Chinchwad
11/03/14,31,47,142.0,,,128.0,Pimpri Chinchwad
12/03/14,18,46,83.0,,,83.0,Pimpri Chinchwad
13/03/2014,27,54,90.0,,,90.0,Pimpri Chinchwad
14/03/2014,20,41,154.0,,,136.0,Pimpri Chinchwad
16/03/2014,25,46,124.0,,,116.0,Pimpri Chinchwad
17/03/2014,17,39,83.0,,,83.0,Pimpri Chinchwad
18/03/2014,22,47,102.0,,,101.0,Pimpri Chinchwad
19/03/2014,25,59,115.0,,,110.0,Pimpri Chinchwad
20/03/2014,29,53,112.0,,,108.0,Pimpri Chinchwad
21/03/2014,18,62,103.0,,,102.0,Pimpri Chinchwad
23/03/2014,23,34,100.0,,,,Pimpri Chinchwad
24/03/2014,17,54,105.0,,,103.0,Pimpri Chinchwad
25/03/2014,18,58,93.0,,,93.0,Pimpri Chinchwad
28/03/2014,19,32,178.0,,,152.0,Pimpri Chinchwad
29/03/2014,20,63,98.0,,,98.0,Pimpri Chinchwad
30/03/2014,21,41,80.0,,,80.0,Pimpri Chinchwad
01/04/14,25,60,92.0,,,92.0,Pimpri Chinchwad
02/04/14,16,51,107.0,,,105.0,Pimpri Chinchwad
03/04/14,22,59,104.0,,,103.0,Pimpri Chinchwad
04/04/14,22,49,160.0,,,140.0,Pimpri Chinchwad
07/04/14,16,48,103.0,,,102.0,Pimpri Chinchwad
08/04/14,18,60,90.0,,,90.0,Pimpri Chinchwad
09/04/14,18,50,107.0,,,105.0,Pimpri Chinchwad
10/04/14,20,56,98.0,,,98.0,Pimpri Chinchwad
11/04/14,17,43,115.0,,,110.0,Pimpri Chinchwad
12/04/14,19,55,112.0,,,108.0,Pimpri Chinchwad
13/04/2014,21,41,77.0,,,77.0,Pimpri Chinchwad
14/04/2014,39,81,80.0,,,101.0,Pimpri Chinchwad
15/04/2014,23,36,99.0,,,99.0,Pimpri Chinchwad
16/04/2014,16,36,93.0,,,93.0,Pimpri Chinchwad
17/04/2014,19,47,60.0,,,60.0,Pimpri Chinchwad
18/04/2014,22,33,64.0,,,64.0,Pimpri Chinchwad
20/04/2014,16,52,71.0,,,71.0,Pimpri Chinchwad
21/04/2014,18,55,56.0,,,69.0,Pimpri Chinchwad
22/04/2014,16,45,140.0,,,127.0,Pimpri Chinchwad
23/04/2014,18,42,97.0,,,97.0,Pimpri Chinchwad
24/04/2014,15,49,139.0,,,126.0,Pimpri Chinchwad
25/04/2014,20,31,94.0,,,94.0,Pimpri Chinchwad
27/04/2014,21,46,93.0,,,93.0,Pimpri Chinchwad
03/05/14,22,38,84.0,,,84.0,Pimpri Chinchwad
05/05/14,22,41,59.0,,,59.0,Pimpri Chinchwad
06/05/14,18,41,88.0,,,88.0,Pimpri Chinchwad
07/05/14,12,33,63.0,,,63.0,Pimpri Chinchwad
08/05/14,18,35,71.0,,,71.0,Pimpri Chinchwad
09/05/14,19,25,37.0,,,37.0,Pimpri Chinchwad
10/05/14,12,22,61.0,,,61.0,Pimpri Chinchwad
12/05/14,15,25,47.0,,,47.0,Pimpri Chinchwad
13/05/2014,15,27,49.0,,,49.0,Pimpri Chinchwad
14/05/2014,17,25,45.0,,,45.0,Pimpri Chinchwad
15/05/2014,14,30,37.0,,,38.0,Pimpri Chinchwad
16/05/2014,18,22,52.0,,,52.0,Pimpri Chinchwad
17/05/2014,12,24,73.0,,,73.0,Pimpri Chinchwad
19/05/2014,13,26,81.0,,,81.0,Pimpri Chinchwad
20/05/2014,20,28,56.0,,,56.0,Pimpri Chinchwad
21/05/2014,15,36,69.0,,,69.0,Pimpri Chinchwad
22/05/2014,17,44,69.0,,,69.0,Pimpri Chinchwad
23/05/2014,24,31,77.0,,,77.0,Pimpri Chinchwad
24/05/2014,17,39,68.0,,,68.0,Pimpri Chinchwad
26/05/2014,21,35,67.0,,,67.0,Pimpri Chinchwad
27/05/2014,26,28,50.0,,,,Pimpri Chinchwad
28/05/2014,14,20,56.0,,,56.0,Pimpri Chinchwad
29/05/2014,15,34,48.0,,,48.0,Pimpri Chinchwad
30/05/2014,13,32,47.0,,,47.0,Pimpri Chinchwad
31/05/2014,18,32,52.0,,,52.0,Pimpri Chinchwad
02/06/14,23,41,49.0,,,51.0,Pimpri Chinchwad
03/06/14,17,35,44.0,,,44.0,Pimpri Chinchwad
04/06/14,15,44,53.0,,,55.0,Pimpri Chinchwad
05/06/14,19,29,45.0,,,45.0,Pimpri Chinchwad
06/06/14,20,36,35.0,,,45.0,Pimpri Chinchwad
09/06/14,14,26,36.0,,,36.0,Pimpri Chinchwad
10/06/14,18,21,28.0,,,28.0,Pimpri Chinchwad
11/06/14,18,24,31.0,,,31.0,Pimpri Chinchwad
12/06/14,19,24,37.0,,,37.0,Pimpri Chinchwad
13/06/2014,17,23,39.0,,,39.0,Pimpri Chinchwad
14/06/2014,13,26,35.0,,,35.0,Pimpri Chinchwad
16/06/2014,22,24,40.0,,,40.0,Pimpri Chinchwad
17/06/2014,17,25,53.0,,,53.0,Pimpri Chinchwad
18/06/2014,18,24,42.0,,,42.0,Pimpri Chinchwad
19/06/2014,17,23,50.0,,,,Pimpri Chinchwad
20/06/2014,22,20,76.0,,,76.0,Pimpri Chinchwad
21/06/2014,14,20,46.0,,,46.0,Pimpri Chinchwad
23/06/2014,15,17,45.0,,,45.0,Pimpri Chinchwad
24/06/2014,16,24,47.0,,,47.0,Pimpri Chinchwad
25/06/2014,16,21,60.0,,,60.0,Pimpri Chinchwad
26/06/2014,15,20,44.0,,,44.0,Pimpri Chinchwad
27/06/2014,21,20,50.0,,,,Pimpri Chinchwad
28/06/2014,14,21,52.0,,,52.0,Pimpri Chinchwad
30/06/2014,14,20,49.0,,,49.0,Pimpri Chinchwad
01/07/14,14,22,32.0,,,32.0,Pimpri Chinchwad
02/07/14,18,23,36.0,,,36.0,Pimpri Chinchwad
03/07/14,13,18,31.0,,,31.0,Pimpri Chinchwad
04/07/14,11,18,37.0,,,37.0,Pimpri Chinchwad
05/07/14,14,17,36.0,,,36.0,Pimpri Chinchwad
07/07/14,12,18,36.0,,,36.0,Pimpri Chinchwad
08/07/14,15,21,37.0,,,37.0,Pimpri Chinchwad
09/07/14,33,20,31.0,,,31.0,Pimpri Chinchwad
10/07/14,13,25,38.0,,,38.0,Pimpri Chinchwad
11/07/14,13,23,33.0,,,33.0,Pimpri Chinchwad
12/07/14,15,23,40.0,,,40.0,Pimpri Chinchwad
14/07/2014,13,22,49.0,,,49.0,Pimpri Chinchwad
15/07/2014,14,23,34.0,,,34.0,Pimpri Chinchwad
16/07/2014,13,17,40.0,,,40.0,Pimpri Chinchwad
17/07/2014,16,16,43.0,,,43.0,Pimpri Chinchwad
18/07/2014,13,21,62.0,,,62.0,Pimpri Chinchwad
19/07/2014,13,17,50.0,,,,Pimpri Chinchwad
21/07/2014,13,19,74.0,,,74.0,Pimpri Chinchwad
22/07/2014,12,18,32.0,,,32.0,Pimpri Chinchwad
23/07/2014,15,25,46.0,,,46.0,Pimpri Chinchwad
24/07/2014,12,17,163.0,,,142.0,Pimpri Chinchwad
25/07/2014,15,17,86.0,,,86.0,Pimpri Chinchwad
26/07/2014,46,48,56.0,,,60.0,Pimpri Chinchwad
28/07/2014,42,49,27.0,,,61.0,Pimpri Chinchwad
31/07/2014,21,29,99.0,,,99.0,Pimpri Chinchwad
01/08/14,42,60,43.0,,,75.0,Pimpri Chinchwad
02/08/14,13,23,59.0,,,59.0,Pimpri Chinchwad
03/08/14,12,22,62.0,,,62.0,Pimpri Chinchwad
04/08/14,24,29,33.0,,,36.0,Pimpri Chinchwad
05/08/14,14,21,46.0,,,46.0,Pimpri Chinchwad
06/08/14,16,21,45.0,,,45.0,Pimpri Chinchwad
07/08/14,16,23,54.0,,,54.0,Pimpri Chinchwad
08/08/14,20,19,48.0,,,48.0,Pimpri Chinchwad
09/08/14,22,22,104.0,,,103.0,Pimpri Chinchwad
11/08/14,13,69,41.0,,,86.0,Pimpri Chinchwad
12/08/14,17,19,34.0,,,34.0,Pimpri Chinchwad
13/08/2014,16,18,50.0,,,,Pimpri Chinchwad
14/08/2014,15,53,33.0,,,66.0,Pimpri Chinchwad
16/08/2014,12,66,35.0,,,83.0,Pimpri Chinchwad
19/08/2014,14,53,72.0,,,72.0,Pimpri Chinchwad
20/08/2014,11,45,85.0,,,85.0,Pimpri Chinchwad
21/08/2014,16,17,19.0,,,21.0,Pimpri Chinchwad
22/08/2014,17,28,29.0,,,35.0,Pimpri Chinchwad
23/08/2014,14,18,17.0,,,23.0,Pimpri Chinchwad
25/08/2014,12,40,41.0,,,,Pimpri Chinchwad
26/08/2014,12,31,35.0,,,39.0,Pimpri Chinchwad
28/08/2014,15,19,20.0,,,24.0,Pimpri Chinchwad
29/08/2014,14,16,17.0,,,20.0,Pimpri Chinchwad
30/08/2014,13,18,18.0,,,23.0,Pimpri Chinchwad
01/09/14,30,49,24.0,,,61.0,Pimpri Chinchwad
02/09/14,28,18,32.0,,,32.0,Pimpri Chinchwad
03/09/14,21,30,32.0,,,38.0,Pimpri Chinchwad
04/09/14,32,43,50.0,,,54.0,Pimpri Chinchwad
06/09/14,30,24,50.0,,,,Pimpri Chinchwad
08/09/14,17,27,23.0,,,34.0,Pimpri Chinchwad
09/09/14,30,27,24.0,,,34.0,Pimpri Chinchwad
10/09/14,39,63,52.0,,,79.0,Pimpri Chinchwad
11/09/14,18,44,38.0,,,55.0,Pimpri Chinchwad
12/09/14,19,48,40.0,,,60.0,Pimpri Chinchwad
13/09/2014,23,46,29.0,,,58.0,Pimpri Chinchwad
15/09/2014,21,44,30.0,,,55.0,Pimpri Chinchwad
16/09/2014,19,49,54.0,,,61.0,Pimpri Chinchwad
17/09/2014,30,44,53.0,,,55.0,Pimpri Chinchwad
18/09/2014,30,48,39.0,,,60.0,Pimpri Chinchwad
19/09/2014,32,33,51.0,,,51.0,Pimpri Chinchwad
20/09/2014,30,43,21.0,,,54.0,Pimpri Chinchwad
22/09/2014,28,36,55.0,,,55.0,Pimpri Chinchwad
23/09/2014,29,27,62.0,,,62.0,Pimpri Chinchwad
24/09/2014,26,48,87.0,,,87.0,Pimpri Chinchwad
25/09/2014,32,51,67.0,,,67.0,Pimpri Chinchwad
26/09/2014,32,52,78.0,,,78.0,Pimpri Chinchwad
27/09/2014,27,38,81.0,,,81.0,Pimpri Chinchwad
29/09/2014,33,51,92.0,,,92.0,Pimpri Chinchwad
30/09/2014,33,61,80.0,,,80.0,Pimpri Chinchwad
01/10/14,27,28,72.0,,,72.0,Pimpri Chinchwad
02/10/14,25,31,123.0,,,115.0,Pimpri Chinchwad
04/10/14,26,53,91.0,,,91.0,Pimpri Chinchwad
07/10/14,30,49,140.0,,,127.0,Pimpri Chinchwad
08/10/14,28,47,88.0,,,88.0,Pimpri Chinchwad
09/10/14,28,34,137.0,,,125.0,Pimpri Chinchwad
10/10/14,28,54,118.0,,,112.0,Pimpri Chinchwad
11/10/14,27,41,107.0,,,105.0,Pimpri Chinchwad
13/10/2014,25,33,136.0,,,124.0,Pimpri Chinchwad
14/10/2014,31,38,118.0,,,112.0,Pimpri Chinchwad
16/10/2014,34,40,101.0,,,101.0,Pimpri Chinchwad
17/10/2014,30,53,74.0,,,74.0,Pimpri Chinchwad
18/10/2014,41,60,66.0,,,75.0,Pimpri Chinchwad
20/10/2014,40,57,52.0,,,71.0,Pimpri Chinchwad
21/10/2014,19,32,165.0,,,143.0,Pimpri Chinchwad
22/10/2014,12,30,266.0,,,216.0,Pimpri Chinchwad
23/10/2014,17,23,147.0,,,131.0,Pimpri Chinchwad
24/10/2014,17,24,64.0,,,64.0,Pimpri Chinchwad
25/10/2014,13,25,72.0,,,72.0,Pimpri Chinchwad
27/10/2014,19,37,80.0,,,80.0,Pimpri Chinchwad
28/10/2014,17,51,87.0,,,87.0,Pimpri Chinchwad
29/10/2014,17,38,124.0,,,116.0,Pimpri Chinchwad
30/10/2014,22,30,105.0,,,103.0,Pimpri Chinchwad
31/10/2014,16,38,148.0,,,132.0,Pimpri Chinchwad
01/11/14,17,39,167.0,,,145.0,Pimpri Chinchwad
03/11/14,23,48,216.0,,,177.0,Pimpri Chinchwad
04/11/14,18,36,133.0,,,122.0,Pimpri Chinchwad
06/11/14,17,47,151.0,,,134.0,Pimpri Chinchwad
07/11/14,43,46,82.0,,,82.0,Pimpri Chinchwad
08/11/14,50,55,84.0,,,84.0,Pimpri Chinchwad
11/11/14,42,38,77.0,,,77.0,Pimpri Chinchwad
12/11/14,34,45,116.0,,,111.0,Pimpri Chinchwad
13/11/2014,42,57,79.0,,,79.0,Pimpri Chinchwad
14/11/2014,33,31,49.0,,,49.0,Pimpri Chinchwad
15/11/2014,38,65,56.0,,,81.0,Pimpri Chinchwad
17/11/2014,35,59,52.0,,,74.0,Pimpri Chinchwad
18/11/2014,37,48,124.0,,,116.0,Pimpri Chinchwad
19/11/2014,28,29,158.0,,,139.0,Pimpri Chinchwad
20/11/2014,22,33,69.0,,,69.0,Pimpri Chinchwad
21/11/2014,23,36,120.0,,,113.0,Pimpri Chinchwad
22/11/2014,24,30,118.0,,,112.0,Pimpri Chinchwad
23/11/2014,23,30,153.0,,,135.0,Pimpri Chinchwad
24/11/2014,18,30,137.0,,,125.0,Pimpri Chinchwad
25/11/2014,23,49,136.0,,,124.0,Pimpri Chinchwad
26/11/2014,19,33,157.0,,,138.0,Pimpri Chinchwad
27/11/2014,20,42,246.0,,,197.0,Pimpri Chinchwad
28/11/2014,20,36,221.0,,,181.0,Pimpri Chinchwad
01/12/14,19,55,272.0,,,222.0,Pimpri Chinchwad
02/12/14,22,48,167.0,,,145.0,Pimpri Chinchwad
03/12/14,20,44,262.0,,,212.0,Pimpri Chinchwad
04/12/14,16,45,156.0,,,137.0,Pimpri Chinchwad
05/12/14,20,57,123.0,,,115.0,Pimpri Chinchwad
06/12/14,21,58,176.0,,,151.0,Pimpri Chinchwad
08/12/14,20,43,195.0,,,163.0,Pimpri Chinchwad
09/12/14,22,53,163.0,,,142.0,Pimpri Chinchwad
10/12/14,16,32,166.0,,,144.0,Pimpri Chinchwad
11/12/14,25,69,158.0,,,139.0,Pimpri Chinchwad
12/12/14,23,51,50.0,,,64.0,Pimpri Chinchwad
13/12/2014,23,62,77.0,,,78.0,Pimpri Chinchwad
15/12/2014,16,56,119.0,,,113.0,Pimpri Chinchwad
16/12/2014,22,62,97.0,,,97.0,Pimpri Chinchwad
17/12/2014,21,38,120.0,,,113.0,Pimpri Chinchwad
19/12/2014,19,48,132.0,,,121.0,Pimpri Chinchwad
20/12/2014,17,53,149.0,,,133.0,Pimpri Chinchwad
23/12/2014,17,33,209.0,,,173.0,Pimpri Chinchwad
24/12/2014,15,40,220.0,,,180.0,Pimpri Chinchwad
25/12/2014,26,37,210.0,,,173.0,Pimpri Chinchwad
26/12/2014,21,47,115.0,,,110.0,Pimpri Chinchwad
27/12/2014,20,55,241.0,,,194.0,Pimpri Chinchwad
29/12/2014,17,77,159.0,,,139.0,Pimpri Chinchwad
30/12/2014,17,45,208.0,,,172.0,Pimpri Chinchwad
2015-01-01 00:00:00,19,9,198.0,,,165.0,Karve Road
2015-02-01 00:00:00,19,9,174.0,,,149.0,Karve Road
2015-03-01 00:00:00,19,9,151.0,,,134.0,Karve Road
2015-04-01 00:00:00,20,9,152.0,,,135.0,Karve Road
2015-05-01 00:00:00,20,9,212.0,,,175.0,Karve Road
2015-06-01 00:00:00,18,9,174.0,,,149.0,Karve Road
2015-07-01 00:00:00,19,9,131.0,,,121.0,Karve Road
2015-08-01 00:00:00,23,9,179.0,,,153.0,Karve Road
2015-09-01 00:00:00,23,9,214.0,,,176.0,Karve Road
2015-10-01 00:00:00,23,9,230.0,,,187.0,Karve Road
2015-11-01 00:00:00,23,9,220.0,,,180.0,Karve Road
2015-12-01 00:00:00,24,9,261.0,,,211.0,Karve Road
13/01/2015,23,9,253.0,,,203.0,Karve Road
14/01/2015,23,9,229.0,,,186.0,Karve Road
15/01/2015,19,9,173.0,,,149.0,Karve Road
16/01/2015,23,9,267.0,,,217.0,Karve Road
17/01/2015,23,9,224.0,,,183.0,Karve Road
18/01/2015,24,9,223.0,,,182.0,Karve Road
19/01/2015,22,9,182.0,,,155.0,Karve Road
21/01/2015,22,9,130.0,,,120.0,Karve Road
22/01/2015,21,9,128.0,,,119.0,Karve Road
23/01/2015,22,9,172.0,,,148.0,Karve Road
24/01/2015,21,9,197.0,,,165.0,Karve Road
25/01/2015,24,9,160.0,,,140.0,Karve Road
26/01/2015,24,9,166.0,,,144.0,Karve Road
27/01/2015,21,9,181.0,,,154.0,Karve Road
28/01/2015,22,9,207.0,,,171.0,Karve Road
29/01/2015,29,9,219.0,,,179.0,Karve Road
30/01/2015,25,9,220.0,,,180.0,Karve Road
31/01/2015,24,9,271.0,,,221.0,Karve Road
2015-01-02 00:00:00,23,9,204.0,,,169.0,Karve Road
2015-02-02 00:00:00,23,9,204.0,,,169.0,Karve Road
2015-03-02 00:00:00,24,9,207.0,,,171.0,Karve Road
2015-04-02 00:00:00,25,9,223.0,,,182.0,Karve Road
2015-05-02 00:00:00,24,9,216.0,,,177.0,Karve Road
2015-07-02 00:00:00,24,9,182.0,,,155.0,Karve Road
2015-08-02 00:00:00,23,9,138.0,,,125.0,Karve Road
2015-09-02 00:00:00,24,9,250.0,,,200.0,Karve Road
2015-10-02 00:00:00,23,9,216.0,,,177.0,Karve Road
2015-11-02 00:00:00,23,9,213.0,,,175.0,Karve Road
2015-12-02 00:00:00,24,9,151.0,,,134.0,Karve Road
13/02/2015,24,9,232.0,,,188.0,Karve Road
14/02/2015,24,9,86.0,,,86.0,Karve Road
15/02/2015,23,9,105.0,,,103.0,Karve Road
16/02/2015,25,9,74.0,,,74.0,Karve Road
17/02/2015,23,9,216.0,,,177.0,Karve Road
18/02/2015,23,9,98.0,,,98.0,Karve Road
19/02/2015,23,9,95.0,,,95.0,Karve Road
20/02/2015,14,9,84.0,,,84.0,Karve Road
21/02/2015,22,9,232.0,,,188.0,Karve Road
22/02/2015,25,9,230.0,,,187.0,Karve Road
23/02/2015,25,9,164.0,,,143.0,Karve Road
24/02/2015,24,9,185.0,,,157.0,Karve Road
25/02/2015,24,9,224.0,,,183.0,Karve Road
26/02/2015,25,40,236.0,,,191.0,Karve Road
2015-06-03 00:00:00,11,45,182.0,,,155.0,Karve Road
2015-07-03 00:00:00,8,64,160.0,,,140.0,Karve Road
2015-08-03 00:00:00,5,51,166.0,,,144.0,Karve Road
2015-09-03 00:00:00,10,55,206.0,,,171.0,Karve Road
2015-11-03 00:00:00,4,38,112.0,,,108.0,Karve Road
2015-12-03 00:00:00,9,47,172.0,,,148.0,Karve Road
13/03/2015,9,63,147.0,,,131.0,Karve Road
14/03/2015,14,40,117.0,,,111.0,Karve Road
15/03/2015,14,29,109.0,,,106.0,Karve Road
16/03/2015,10,31,110.0,,,107.0,Karve Road
18/03/2015,14,75,126.0,,,117.0,Karve Road
19/03/2015,11,68,186.0,,,157.0,Karve Road
20/03/2015,13,64,197.0,,,165.0,Karve Road
21/03/2015,10,40,187.0,,,158.0,Karve Road
22/03/2015,10,47,178.0,,,152.0,Karve Road
23/03/2015,11,38,227.0,,,185.0,Karve Road
24/03/2015,16,75,265.0,,,215.0,Karve Road
30/03/2015,11,70,163.0,,,142.0,Karve Road
31/03/2015,8,89,164.0,,,143.0,Karve Road
2015-01-04 00:00:00,9,55,172.0,,,148.0,Karve Road
2015-02-04 00:00:00,12,44,171.0,,,147.0,Karve Road
2015-03-04 00:00:00,10,38,133.0,,,122.0,Karve Road
2015-04-04 00:00:00,10,38,139.0,,,126.0,Karve Road
2015-05-04 00:00:00,8,58,395.0,,,356.0,Karve Road
2015-06-04 00:00:00,9,75,680.0,,,713.0,Karve Road
2015-07-04 00:00:00,8,31,319.0,,,269.0,Karve Road
2015-08-04 00:00:00,9,37,412.0,,,378.0,Karve Road
2015-09-04 00:00:00,12,38,373.0,,,329.0,Karve Road
2015-10-04 00:00:00,12,32,287.0,,,237.0,Karve Road
2015-11-04 00:00:00,12,34,239.0,,,193.0,Karve Road
2015-12-04 00:00:00,11,25,263.0,,,213.0,Karve Road
13/04/2015,12,38,250.0,,,200.0,Karve Road
14/04/2015,13,40,250.0,,,200.0,Karve Road
15/04/2015,14,36,190.0,,,160.0,Karve Road
16/04/2015,13,53,179.0,,,153.0,Karve Road
17/04/2015,12,42,188.0,,,159.0,Karve Road
18/04/2015,14,40,214.0,,,176.0,Karve Road
19/04/2015,15,46,218.0,,,179.0,Karve Road
20/04/2015,14,36,235.0,,,190.0,Karve Road
21/04/2015,13,40,221.0,,,181.0,Karve Road
22/04/2015,13,32,217.0,,,178.0,Karve Road
23/04/2015,12,33,211.0,,,174.0,Karve Road
24/04/2015,14,43,216.0,,,177.0,Karve Road
25/04/2015,15,41,175.0,,,150.0,Karve Road
26/04/2015,15,40,163.0,,,142.0,Karve Road
27/04/2015,15,40,171.0,,,147.0,Karve Road
28/04/2015,15,37,191.0,,,161.0,Karve Road
29/04/2015,16,36,246.0,,,197.0,Karve Road
2015-01-05 00:00:00,15,32,225.0,,,183.0,Karve Road
2015-02-05 00:00:00,14,37,214.0,,,176.0,Karve Road
2015-03-05 00:00:00,15,29,210.0,,,173.0,Karve Road
2015-04-05 00:00:00,16,43,218.0,,,179.0,Karve Road
2015-05-05 00:00:00,15,53,238.0,,,192.0,Karve Road
2015-06-05 00:00:00,16,45,180.0,,,153.0,Karve Road
2015-07-05 00:00:00,16,40,190.0,,,160.0,Karve Road
2015-08-05 00:00:00,16,43,191.0,,,161.0,Karve Road
2015-09-05 00:00:00,15,37,207.0,,,171.0,Karve Road
2015-10-05 00:00:00,16,38,147.0,,,131.0,Karve Road
2015-11-05 00:00:00,16,41,154.0,,,136.0,Karve Road
2015-12-05 00:00:00,16,38,201.0,,,167.0,Karve Road
13/05/2015,14,36,157.0,,,138.0,Karve Road
14/05/2015,15,55,163.0,,,142.0,Karve Road
15/05/2015,14,41,156.0,,,137.0,Karve Road
16/05/2015,15,48,181.0,,,154.0,Karve Road
17/05/2015,15,25,158.0,,,139.0,Karve Road
18/05/2015,16,31,154.0,,,136.0,Karve Road
19/05/2015,16,30,128.0,,,119.0,Karve Road
20/05/2015,15,37,128.0,,,119.0,Karve Road
21/05/2015,15,31,134.0,,,123.0,Karve Road
22/05/2015,15,31,163.0,,,142.0,Karve Road
23/05/2015,15,28,122.0,,,115.0,Karve Road
24/05/2015,15,29,123.0,,,115.0,Karve Road
25/05/2015,15,29,122.0,,,115.0,Karve Road
26/05/2015,15,23,141.0,,,127.0,Karve Road
27/05/2015,15,32,137.0,,,125.0,Karve Road
29/05/2015,17,25,160.0,,,140.0,Karve Road
30/05/2015,17,32,154.0,,,136.0,Karve Road
31/05/2015,17,29,194.0,,,163.0,Karve Road
2015-02-06 00:00:00,17,23,142.0,,,128.0,Karve Road
2015-03-06 00:00:00,17,25,128.0,,,119.0,Karve Road
2015-07-06 00:00:00,16,38,76.0,,,76.0,Karve Road
2015-08-06 00:00:00,18,59,80.0,,,80.0,Karve Road
2015-09-06 00:00:00,16,42,69.0,,,69.0,Karve Road
2015-10-06 00:00:00,18,42,59.0,,,59.0,Karve Road
2015-12-06 00:00:00,18,36,104.0,,,103.0,Karve Road
13/06/2015,19,32,76.0,,,76.0,Karve Road
14/06/2015,20,31,82.0,,,82.0,Karve Road
15/06/2015,19,46,82.0,,,82.0,Karve Road
16/06/2015,19,45,81.0,,,81.0,Karve Road
17/06/2015,20,42,75.0,,,75.0,Karve Road
18/06/2015,21,45,70.0,,,70.0,Karve Road
19/06/2015,20,45,58.0,,,58.0,Karve Road
20/06/2015,21,45,46.0,,,56.0,Karve Road
21/06/2015,21,46,43.0,,,58.0,Karve Road
22/06/2015,22,46,71.0,,,71.0,Karve Road
23/06/2015,22,47,49.0,,,59.0,Karve Road
24/06/2015,21,45,88.0,,,88.0,Karve Road
25/06/2015,20,44,130.0,,,120.0,Karve Road
26/06/2015,20,45,172.0,,,148.0,Karve Road
27/06/2015,20,45,163.0,,,142.0,Karve Road
28/06/2015,19,44,133.0,,,122.0,Karve Road
29/06/2015,19,42,103.0,,,102.0,Karve Road
30/06/2015,20,43,93.0,,,93.0,Karve Road
